MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,OpenPorchSF,HouseStyle,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageQual,GarageCond,MSZoning_RL,MSZoning_RM,LotShape_IR,LotShape_Reg,Neighborhood_NAmes,Exterior1st_VinylSd,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,SalePrice
1.0,69.0,5,8,1978,2005,864,0,864,1,0,6,0,1,0,1.0,4,3,1,5,5,3,0,1,3,3,1,0,1,0,0,1,0,1,0,0,0,1,1,0,136500
1.0,60.0,5,5,2005,2006,1090,0,1090,1,1,5,0,2,49,1.0,3,5,1,5,4,3,0,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,157000
4.0,44.0,7,5,1990,1991,1156,530,1717,2,1,7,1,2,36,1.5,4,4,2,2,5,4,3,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,187500
5.0,69.0,6,5,1992,1993,808,785,1593,2,1,7,1,2,40,2.0,3,4,1,1,4,3,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,178000
6.5,60.0,4,5,1912,1950,795,795,2230,1,0,10,0,1,188,2.5,4,3,1,1,3,3,0,1,3,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,118500
1.0,65.0,5,5,1967,1967,892,0,892,1,0,5,0,1,0,1.0,3,3,1,4,3,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,100000
9.0,50.0,9,5,1999,2000,1698,0,1709,2,0,5,1,2,65,1.0,4,5,3,6,5,4,3,3,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,328900
8.0,70.0,5,5,1959,2005,1626,0,1712,2,0,8,0,2,54,1.0,3,3,1,2,5,3,0,3,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,145000
4.0,59.0,5,7,1955,1955,816,521,1393,1,1,8,0,1,0,1.5,3,3,1,1,3,3,0,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,135500
1.0,95.0,8,6,1970,1970,2217,0,2217,2,0,8,1,2,207,1.0,4,3,4,5,5,4,3,1,3,3,1,0,1,0,1,0,0,0,0,1,0,1,1,0,268000
1.0,128.0,6,4,1953,1953,1505,0,1505,1,0,6,1,2,0,1.0,3,3,1,4,5,3,3,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,149500
4.0,60.0,5,7,1949,2006,672,252,924,1,0,6,1,2,0,1.5,3,3,2,1,5,3,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,122900
5.0,70.0,6,5,1978,1978,918,765,1683,2,1,7,1,2,0,2.0,3,3,1,2,4,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,172500
1.0,70.0,6,8,1963,2003,1059,0,1068,1,0,6,0,1,0,1.0,3,3,1,6,3,3,0,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,154500
1.0,69.0,5,5,1954,1954,1383,0,1383,1,0,6,1,1,116,1.0,3,4,2,4,3,3,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,165000
8.0,64.0,5,5,1979,1979,0,0,1535,2,0,8,0,2,0,1.0,3,0,0,0,3,3,0,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,118858
5.0,71.0,6,5,1963,1963,780,813,1796,1,1,8,1,2,50,2.0,3,3,1,4,3,3,3,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,140000
2.0,50.0,4,6,1936,1950,951,0,951,1,0,6,0,1,28,1.0,3,3,1,5,5,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,106500
8.0,64.0,5,5,1979,1979,0,1120,2240,2,0,12,0,2,0,2.0,3,0,0,0,3,3,0,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,142953
1.0,100.0,9,5,2009,2010,2330,0,2364,2,1,11,2,3,67,1.0,5,5,4,6,5,5,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,611657
1.0,65.0,5,7,1961,1994,912,0,1236,1,0,6,1,1,0,1.0,3,3,1,4,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,135000
1.0,69.0,4,6,1971,1971,858,0,858,1,0,4,0,1,0,1.0,3,3,1,5,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1,110000
1.0,64.0,5,7,1957,2000,992,0,1306,1,0,5,0,1,0,1.0,3,3,2,4,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1,153000
5.0,63.0,7,5,2003,2003,783,702,1509,2,1,8,1,2,75,2.0,4,4,1,1,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,180000
1.0,50.0,7,5,2006,2006,1670,0,1670,2,0,7,1,3,60,1.0,4,4,1,1,5,4,4,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,240000
1.0,69.0,5,6,1967,1967,876,0,902,1,0,6,0,1,0,1.0,3,3,1,6,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,125500
1.0,80.0,5,5,1954,1954,1056,0,1063,1,0,6,0,1,0,1.0,3,3,1,3,3,3,0,2,3,3,1,0,0,1,1,0,1,1,0,0,0,1,1,0,128000
1.0,116.0,8,5,2006,2006,1623,0,1636,2,0,8,1,3,60,1.0,4,4,1,6,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,255000
4.0,86.0,7,7,1936,1987,1017,1037,2057,1,1,6,1,1,0,1.5,4,4,1,3,4,4,4,3,2,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,250000
1.0,69.0,5,5,1983,1983,864,0,902,1,0,5,0,2,0,1.0,3,4,3,4,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,131000
5.0,149.0,6,5,2005,2005,742,742,1484,2,1,8,1,2,24,2.0,4,4,1,1,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,174000
8.0,80.0,5,5,1960,1960,1105,1169,2274,2,0,12,0,2,0,2.0,3,3,1,3,3,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,154300
1.0,69.0,5,7,1977,1989,1268,0,1268,1,1,5,0,1,0,1.0,3,4,3,5,3,4,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,143500
2.0,51.0,5,7,1925,1950,768,0,1015,1,0,6,0,1,0,1.0,3,3,1,3,3,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,88000
8.0,82.0,5,6,1949,1950,1001,1001,2002,2,0,8,0,3,0,2.0,3,3,1,4,3,3,0,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,145000
11.0,30.0,6,5,2009,2009,612,612,1224,2,1,4,0,2,234,2.0,4,4,3,6,5,4,0,2,3,3,0,0,0,1,0,1,1,0,0,1,0,1,0,1,173733
11.0,21.0,4,5,1970,1970,546,546,1092,1,1,6,0,1,0,2.0,3,3,1,1,2,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,75000
1.0,50.0,2,3,1949,1950,480,0,480,0,0,4,0,1,0,1.0,3,3,3,4,3,3,0,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,35311
1.0,69.0,4,6,1956,1956,1134,0,1229,1,0,6,0,1,0,1.0,3,3,1,5,5,3,0,2,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,135000
5.0,103.0,7,5,1991,1991,1104,1215,2127,2,1,8,1,3,192,2.0,4,5,2,4,5,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,238000
1.0,87.0,6,8,1958,2002,1184,0,1414,1,0,6,1,2,51,1.0,5,4,1,5,5,3,3,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,176500
5.0,70.0,6,5,1994,1994,928,785,1721,2,1,7,0,2,87,2.0,4,4,1,6,5,4,0,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,201000
8.0,67.0,5,7,1900,2003,1272,928,2200,2,2,9,0,0,70,1.5,3,3,1,5,4,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,145900
1.0,65.0,6,5,2005,2006,1316,0,1316,2,0,6,1,2,0,1.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,169990
9.0,50.0,6,5,1993,1994,1604,0,1617,2,0,5,1,2,69,1.0,4,4,1,2,5,4,2,2,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,193000
1.0,79.0,6,6,1980,1980,1686,0,1686,2,0,7,1,2,131,1.0,3,4,1,4,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,207500
1.0,69.0,5,6,1977,1977,1126,0,1126,2,0,6,0,2,0,1.0,3,4,3,5,3,5,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,175000
5.0,93.0,8,5,2003,2004,1181,1140,2374,2,1,10,1,3,100,2.0,4,4,1,1,5,5,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,285000
5.0,69.0,7,5,1968,1968,832,880,1978,2,1,9,1,2,43,2.0,3,3,1,4,4,3,4,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,176000
1.0,69.0,8,5,2001,2001,1753,0,1788,2,0,7,1,2,151,1.0,4,4,3,1,5,5,3,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,236500
5.0,69.0,7,5,1997,1997,964,1243,2236,2,1,8,1,2,0,2.0,3,4,1,1,4,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,222000
1.0,73.0,8,5,2007,2007,1466,0,1466,2,0,7,0,3,18,1.0,4,4,3,6,5,4,0,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,201000
1.0,70.0,5,6,1965,1965,925,0,925,1,0,5,0,1,0,1.0,3,3,1,4,5,3,0,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,0,1,117500
1.0,84.0,9,5,2006,2006,1905,0,1905,2,0,8,1,3,191,1.0,5,5,1,1,5,5,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,320000
1.0,63.0,7,5,2004,2004,1500,0,1500,2,0,6,0,2,36,1.0,4,4,3,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,190000
1.0,313.0,7,7,1960,2007,585,0,2069,2,0,9,1,2,0,1.0,3,4,4,6,5,4,4,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,242000
2.0,52.0,4,5,1926,1953,600,0,747,1,0,5,0,2,0,1.0,3,2,2,1,4,3,0,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,79900
1.0,67.0,7,5,2003,2003,1176,0,1200,2,0,5,0,2,41,1.0,4,4,1,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,184900
5.0,75.0,7,5,2005,2005,1113,858,1971,2,1,8,1,2,48,2.0,4,4,2,6,5,4,4,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,253000
5.0,73.0,7,5,2006,2006,1391,571,1962,2,1,7,0,3,90,2.0,4,4,2,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,239799
6.0,69.0,7,7,1940,1950,1032,1196,2403,2,0,10,2,1,0,2.0,3,3,2,1,5,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,244400
8.0,55.0,6,5,1976,1976,1728,0,1728,2,0,8,0,2,0,1.0,3,3,4,3,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,150900
5.0,69.0,7,5,1999,1999,992,1038,2060,2,1,8,1,2,0,2.0,4,4,1,5,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,214000
8.0,42.0,4,3,1977,1977,1440,0,1440,2,0,8,0,0,0,1.0,3,4,4,6,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,150000
8.0,100.0,5,4,1967,1967,1632,0,1632,2,0,8,0,2,0,1.0,3,3,3,1,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,143000
1.0,69.0,6,6,1958,1958,819,0,1344,1,0,7,1,2,118,0.5,3,3,1,6,4,4,4,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,137500
4.0,98.0,5,6,1890,1996,1088,561,1869,1,0,7,0,2,0,1.5,3,3,1,2,3,3,0,1,3,3,0,1,0,1,0,1,0,0,1,0,0,1,0,1,124900
7.0,70.0,5,6,1959,1959,1144,0,1144,1,0,6,1,1,0,0.5,3,3,3,5,3,3,3,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,143000
1.0,85.0,8,5,2002,2003,1616,0,1629,2,0,9,1,3,252,1.0,4,4,3,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,270000
5.0,65.0,7,5,2002,2002,936,840,1776,2,1,7,1,2,96,2.0,4,4,0,1,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,192500
1.0,78.0,6,7,1972,2006,1161,0,1381,1,1,5,1,2,0,1.0,3,3,1,5,3,4,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,197500
1.0,60.0,5,8,1950,2002,864,0,864,1,0,5,0,2,0,1.0,3,3,1,5,4,4,0,2,3,3,1,0,0,1,1,1,0,1,0,0,0,1,0,1,129000
1.0,60.0,5,5,1965,1965,828,0,965,1,0,6,0,1,0,1.0,3,3,1,4,4,3,0,1,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,119900
7.5,60.0,5,8,1972,2003,768,0,768,1,0,5,0,1,0,0.0,3,4,3,6,4,3,0,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,133900
5.0,69.0,5,4,1969,1969,784,800,1968,2,1,7,1,2,189,2.0,3,3,3,5,5,3,1,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,172000
8.0,35.0,6,5,1975,1975,945,0,980,2,0,4,0,0,0,0.0,3,4,4,6,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,127500
8.0,82.0,6,6,1946,1950,979,979,1958,2,0,8,0,2,0,2.0,3,4,1,3,3,3,0,1,3,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,145000
11.0,24.0,6,6,1980,1980,561,668,1229,1,1,5,1,2,0,2.0,3,4,1,5,3,3,3,3,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,124000
1.0,70.0,5,5,1962,1962,1057,0,1057,1,0,6,0,2,0,1.0,3,3,1,3,3,3,0,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,132000
1.0,65.0,7,5,2003,2003,1337,0,1337,2,0,6,0,2,39,1.0,4,4,2,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,185000
11.0,24.0,7,5,1999,1999,696,720,1416,2,1,6,0,2,44,2.0,4,4,1,5,5,4,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,155000
1.0,50.0,5,7,1958,2008,858,0,858,1,0,4,0,0,0,1.0,3,3,4,4,4,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,116500
5.0,69.0,6,7,1977,1995,1330,1330,2872,2,1,11,1,2,282,2.0,3,4,1,5,3,3,3,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,272000
11.0,24.0,6,6,1976,1976,804,744,1548,2,1,7,1,2,0,2.0,3,4,1,5,3,4,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,155000
1.0,122.0,9,5,2007,2007,1800,0,1800,2,0,7,0,2,136,1.0,4,5,1,1,5,5,0,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,239000
5.0,80.0,7,5,2002,2003,817,1070,1894,2,1,8,1,2,40,2.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,214900
5.0,65.0,6,5,2005,2007,783,701,1484,2,1,8,1,2,72,2.0,4,4,1,1,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,178900
4.0,130.0,5,7,1940,1950,728,332,1308,1,1,7,2,1,70,1.5,4,3,1,3,5,3,3,1,3,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,160000
1.0,69.0,5,7,1955,1955,1098,0,1098,1,0,6,0,1,0,1.0,3,3,1,5,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,135000
4.0,50.0,3,6,1910,1950,600,368,968,1,0,6,0,0,0,1.5,3,3,1,1,2,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,37900
13.0,75.0,6,5,1958,1958,588,0,1095,1,0,6,0,1,0,0.5,3,3,4,5,3,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,140000
4.0,60.0,4,4,1949,1950,720,472,1192,1,1,6,0,0,0,1.5,3,3,1,1,3,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,135000
11.0,36.0,7,5,2003,2004,764,862,1626,2,0,6,0,2,27,2.0,4,4,1,6,5,4,0,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,173000
9.0,55.0,6,5,1979,1979,918,0,918,2,0,5,1,1,0,1.0,3,4,1,1,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,99500
1.0,95.0,7,5,2007,2008,1428,0,1428,2,0,6,0,2,120,1.0,4,4,1,1,5,4,0,3,3,3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,182000
6.0,60.0,7,8,1910,1993,728,883,2019,1,0,8,0,2,135,2.0,3,4,1,1,3,4,0,1,3,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,167500
11.0,69.0,7,5,2000,2000,673,709,1382,2,1,6,0,2,50,2.0,4,4,1,6,5,4,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,165000
2.0,51.0,4,7,1923,1958,440,0,869,1,0,4,0,0,0,1.0,3,4,1,1,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,85500
9.0,35.0,7,5,2006,2007,1241,0,1241,1,1,4,0,2,116,1.0,4,4,1,6,5,4,0,3,3,3,0,0,1,0,0,1,0,0,0,1,0,1,1,0,199900
1.0,68.0,4,5,1954,1954,894,0,894,1,0,5,0,2,0,1.0,3,3,1,2,5,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,110000
1.0,80.0,5,6,1963,1963,1121,0,1121,1,0,5,0,2,80,1.0,3,3,1,3,3,3,0,1,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,1,139000
7.5,69.0,7,9,1961,2007,944,0,999,1,0,6,0,2,76,0.0,5,3,3,5,4,5,0,2,3,3,1,0,1,0,1,0,1,1,0,0,0,1,1,0,178400
5.0,98.0,8,5,1998,1999,1225,1336,2612,2,1,8,1,3,0,2.0,4,4,1,6,5,4,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,336000
1.0,43.0,7,5,2007,2007,1266,0,1266,2,0,6,1,2,16,1.0,4,4,3,1,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,159895
5.0,69.0,8,5,2002,2002,1128,1141,2290,2,1,9,1,2,0,2.0,4,4,2,1,5,4,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,255900
8.0,75.0,5,5,1977,1977,0,432,1734,2,0,8,0,2,0,1.5,3,0,0,0,3,4,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,126000
13.0,68.0,5,5,1950,1950,1164,0,1164,1,0,5,0,1,48,1.0,3,3,1,5,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,125000
4.0,59.0,6,8,1910,2003,485,634,1635,1,0,5,0,1,0,1.5,3,3,1,1,4,4,0,1,2,3,0,1,0,1,0,1,0,1,0,0,0,1,1,0,117000
1.0,83.0,9,5,2009,2010,1930,0,1940,2,1,8,1,3,95,1.0,5,5,3,6,5,5,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,395192
5.0,69.0,6,6,1976,1976,848,912,2030,2,1,8,1,2,224,2.0,3,3,1,2,3,4,3,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,195000
5.0,65.0,7,5,2006,2006,770,798,1576,2,1,6,0,2,50,2.0,4,4,1,1,5,4,0,2,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,197000
5.0,82.0,8,5,1997,1998,1396,985,2392,2,1,7,1,3,70,2.0,4,4,1,6,5,4,3,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,348000
6.0,121.0,8,9,1882,1986,916,826,1742,1,1,8,1,2,169,2.0,4,3,1,4,4,4,4,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,1,0,168000
5.0,80.0,6,8,1964,1993,822,831,1851,2,1,7,1,2,42,2.0,3,3,4,4,4,4,2,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,187000
5.0,68.0,6,5,2005,2006,750,750,1500,2,1,6,0,2,35,2.0,3,4,1,1,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,173900
1.0,96.0,10,5,2006,2007,1700,0,1718,2,0,7,1,3,48,1.0,5,5,4,6,5,5,4,3,3,3,1,0,0,1,0,0,1,0,0,1,0,1,1,0,337500
4.0,51.0,4,7,1946,1950,747,456,1230,1,1,5,0,1,57,1.5,3,3,1,5,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,121600
1.0,69.0,5,6,1961,1961,1050,0,1050,1,0,6,0,1,319,1.0,3,3,1,3,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,136500
1.0,69.0,6,6,1970,1970,1442,0,1442,2,0,6,1,2,0,1.0,3,3,1,1,3,3,3,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,185000
2.0,60.0,3,4,1922,1950,1007,0,1077,1,0,6,1,1,100,1.0,3,3,1,1,2,3,4,1,3,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,91000
1.0,64.0,7,5,2006,2006,1187,0,1208,2,0,6,0,2,61,1.0,4,4,3,6,5,4,0,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,206000
1.0,74.0,3,3,1952,1952,0,0,944,1,0,4,0,2,0,1.0,3,0,0,0,2,2,0,1,3,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,82000
2.0,60.0,5,6,1920,1950,691,0,691,1,0,4,0,1,20,1.0,3,2,1,1,5,5,0,1,2,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,86000
1.0,75.0,8,5,2006,2006,1574,0,1574,2,0,7,1,3,104,1.0,4,4,1,6,5,4,4,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,232000
8.0,69.0,5,6,1976,1976,1680,0,1680,2,0,8,0,2,0,1.0,3,3,1,1,2,3,0,1,3,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1,136905
9.0,43.0,7,5,2005,2006,1346,0,1504,2,0,7,1,2,0,1.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,181000
7.0,65.0,5,8,1977,1977,985,0,985,2,0,6,0,1,0,0.5,4,4,3,6,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,149900
1.0,69.0,6,3,1970,1970,1657,0,1657,2,0,7,1,2,0,1.0,3,4,1,2,4,3,3,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,163500
11.0,21.0,4,4,1970,1970,546,546,1092,1,1,6,0,1,0,2.0,3,3,1,4,3,3,0,2,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,88000
1.0,43.0,7,5,2004,2005,1710,0,1710,2,0,7,1,2,48,1.0,4,5,2,1,5,4,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,240000
4.0,60.0,5,5,1926,1950,1008,0,1522,2,0,7,0,0,0,1.5,3,3,1,1,5,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,102000
4.0,115.0,5,5,1948,1950,720,551,1271,2,0,7,1,1,0,1.5,3,3,1,1,3,3,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,135000
8.0,75.0,5,5,1965,1965,0,0,1664,2,0,8,0,0,0,1.0,3,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,100000
6.0,55.0,6,7,1923,1996,602,602,1502,1,1,7,2,1,0,2.0,3,3,1,1,3,4,3,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,165000
2.0,60.0,5,4,1910,2006,1022,0,1022,1,0,4,0,1,30,1.0,3,3,1,5,3,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,85000
1.0,60.0,6,5,1948,1950,1082,0,1082,1,0,5,1,1,130,1.0,3,3,1,4,3,3,4,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,119200
5.0,70.0,8,6,2001,2001,810,855,1665,2,1,6,0,2,45,2.0,4,4,1,6,5,4,0,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,227000
1.0,73.0,7,5,1996,1996,1504,0,1504,2,0,6,1,2,66,1.0,4,4,4,6,5,4,3,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,203000
9.0,69.0,8,5,1984,1984,1220,0,1360,1,0,4,1,2,0,1.0,4,4,3,6,4,4,5,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,187500
7.0,69.0,7,5,1991,1992,384,670,1472,2,1,7,1,2,0,0.5,4,4,1,1,4,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,160000
9.0,43.0,7,5,2005,2005,1362,0,1506,2,0,6,1,2,20,1.0,4,4,4,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,213490
1.0,60.0,4,5,2005,2005,1132,0,1132,1,1,5,0,2,64,1.0,3,4,1,6,5,4,0,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,176000
1.0,64.0,7,5,2006,2006,1199,0,1220,2,0,6,0,2,54,1.0,4,4,3,6,5,4,0,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,194000
4.0,52.0,5,5,1930,1950,912,336,1248,1,0,6,0,1,0,1.5,3,3,1,2,4,3,0,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,87000
9.0,43.0,7,5,2005,2006,1346,0,1504,2,0,7,1,2,20,1.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,191000
1.0,69.0,8,6,1976,1976,1565,0,2898,2,0,10,1,2,72,1.0,4,4,3,5,3,4,4,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,287000
1.0,70.0,5,5,1972,1972,882,0,882,1,0,5,0,2,0,1.0,3,3,1,2,3,3,0,1,3,3,1,0,0,1,0,1,0,1,0,0,0,1,0,1,112500
