MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseStyle,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR,LotShape_Reg,LandContour_accidente,LandContour_peu_accidente,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_mod_sev,Neighborhood_CollgCr,Neighborhood_NAmes,Neighborhood_Other,Condition1_Nocondprox,Condition1_Proxcond,BldgType_1Fam,BldgType_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,MasVnrType_BrkFace,MasVnrType_NoMasVnr,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,GarageType_Other,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SalePrice
9.0,44.0,6371,7,5,2009,2010,128.0,1358,1358,0,0,1358,1,0,2,0,1,6,1,2010.0,2,192,35,0,0,0,0,0,6,2010,1.0,4,3,4,3,2,6,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,224000
5.0,72.0,7226,7,5,2003,2003,0.0,798,798,842,0,1640,0,0,2,1,1,6,0,2003.0,2,0,45,0,0,0,0,0,6,2008,2.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,183000
1.0,60.0,6000,4,4,1953,1953,0.0,936,936,0,0,936,0,0,1,0,1,4,0,1974.0,2,0,32,112,0,0,0,0,2,2009,1.0,2,3,2,3,1,1,1,3,3,6,0,1,3,3,3,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,93000
5.0,69.0,12394,7,5,2003,2003,0.0,847,847,886,0,1733,0,0,2,1,1,7,1,2003.0,2,100,48,0,0,0,0,0,10,2007,2.0,4,3,4,3,4,1,1,5,4,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,225000
4.0,60.0,9900,6,7,1940,1950,0.0,778,944,545,0,1489,0,0,2,0,1,7,1,1940.0,1,335,0,0,0,0,0,0,7,2009,1.5,3,3,3,3,1,1,1,3,3,8,4,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,139500
1.0,81.0,11216,8,5,2006,2006,0.0,1489,1489,0,0,1489,0,0,2,0,1,7,1,2006.0,2,0,140,0,0,0,0,0,6,2006,1.0,4,3,4,4,1,1,1,5,4,8,4,2,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,232600
1.0,114.0,14803,10,5,2007,2008,816.0,2078,2084,0,0,2084,1,0,2,0,1,7,1,2007.0,3,188,45,0,0,0,0,0,6,2008,1.0,5,3,5,3,3,6,1,5,5,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,385000
3.5,50.0,6130,5,6,1924,1950,0.0,784,784,0,0,784,1,0,1,0,1,5,0,,0,0,0,116,0,0,0,0,5,2008,1.25,3,3,3,3,1,5,1,4,4,8,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,109500
1.0,65.0,8529,7,5,2001,2001,0.0,1454,1434,0,0,1434,0,0,2,0,1,6,1,2001.0,2,290,39,0,0,0,0,0,4,2009,1.0,4,3,4,3,1,6,1,5,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,189000
5.0,69.0,28698,5,5,1967,1967,0.0,1013,1160,966,0,2126,0,1,2,1,1,7,0,1967.0,2,486,0,0,0,225,0,0,6,2009,2.0,3,3,3,4,4,2,5,3,3,6,0,3,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,185000
11.0,24.0,2544,7,5,2005,2005,0.0,600,520,623,80,1223,0,0,2,1,1,4,0,2005.0,2,0,166,0,0,0,0,0,7,2006,2.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,147400
1.0,80.0,11900,6,5,1957,1957,387.0,1392,1392,0,0,1392,1,0,1,1,1,6,2,1957.0,2,0,0,0,0,192,0,0,6,2008,1.0,3,3,3,3,1,3,1,3,3,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,166000
11.0,30.0,3180,7,5,2005,2005,0.0,600,520,600,80,1200,0,0,2,1,1,4,0,2005.0,2,0,166,0,0,0,0,0,6,2006,2.0,3,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,151000
5.0,44.0,9548,7,6,2003,2003,223.0,941,941,888,0,1829,1,0,2,1,1,7,1,2003.0,2,192,39,0,0,0,0,0,1,2010,2.0,4,3,4,3,1,6,1,5,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,237000
1.0,100.0,10004,6,6,1964,1964,180.0,1516,1516,0,0,1516,0,0,1,1,1,6,0,1964.0,2,0,0,0,0,152,0,0,2,2009,1.0,3,3,3,3,1,3,4,3,3,8,0,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,167000
1.0,75.0,7875,5,6,1961,1961,136.0,1144,1144,0,0,1144,1,0,1,0,1,6,0,1961.0,2,0,0,0,0,0,0,0,9,2008,1.0,3,3,3,3,1,3,1,4,3,8,0,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,139950
1.0,60.0,9600,4,7,1950,1995,0.0,1067,1067,0,0,1067,0,0,2,0,1,4,0,1996.0,2,290,0,0,0,0,0,0,2,2010,1.0,3,3,4,3,1,4,1,3,4,6,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,128000
2.0,90.0,8100,5,6,1948,1973,0.0,1559,1559,0,0,1559,1,0,1,0,1,5,0,1948.0,2,0,116,230,0,0,0,0,6,2007,1.0,3,3,3,3,1,3,1,4,3,6,0,1,3,3,3,2,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,153500
11.0,21.0,1680,6,5,1973,1973,158.0,483,483,504,0,987,1,0,1,1,1,5,0,1973.0,1,0,0,0,0,0,0,0,11,2008,2.0,3,3,3,3,1,4,1,3,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,100000
1.0,75.0,9525,5,6,1995,2006,0.0,1099,1099,0,0,1099,0,0,1,1,1,6,0,1999.0,1,278,0,0,0,0,0,0,6,2008,1.0,3,3,4,3,1,1,1,5,4,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,144000
4.0,70.0,11767,5,6,1946,1995,0.0,768,768,432,0,1200,0,0,1,0,1,6,0,1946.0,1,0,0,0,0,0,0,0,5,2008,1.5,3,3,3,3,1,4,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,130500
6.0,69.0,12155,6,8,1925,1950,0.0,672,810,672,0,1482,0,0,2,0,1,7,0,1934.0,1,0,0,254,0,0,0,0,3,2008,2.0,3,3,3,3,1,4,1,3,2,8,0,1,3,3,2,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,140000
6.0,60.0,10440,5,8,1904,2002,0.0,650,958,581,0,1539,0,0,2,0,1,8,1,1983.0,2,70,78,68,0,0,0,0,6,2008,2.0,3,3,3,3,1,1,1,4,4,8,1,1,4,3,2,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,157500
7.0,82.0,9020,6,7,1966,1966,183.0,1127,1165,0,0,1165,1,0,1,1,1,6,0,1966.0,2,0,129,0,0,0,0,0,5,2008,0.5,3,3,3,3,4,3,5,3,3,8,0,2,4,4,3,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,174900
8.0,80.0,8000,5,4,1961,1961,0.0,1800,1800,0,0,1800,0,0,2,0,2,10,0,,0,0,0,0,0,0,0,0,7,2007,1.0,3,3,3,3,1,1,1,5,3,8,0,0,0,0,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,141000
4.0,100.0,12665,5,8,1915,1950,0.0,876,876,540,0,1416,0,0,1,1,1,7,1,1949.0,3,418,0,194,0,0,0,0,6,2008,1.5,3,3,3,3,2,1,1,4,3,8,4,1,3,3,3,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,153900
7.5,69.0,16647,5,5,1975,1981,0.0,1390,1701,0,0,1701,1,0,2,0,1,6,2,1975.0,2,0,0,0,0,0,0,0,1,2007,0.0,3,3,4,3,4,5,1,3,3,6,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,171000
5.0,75.0,9317,7,5,1993,1993,137.0,740,1006,769,0,1775,1,0,2,1,1,7,1,1993.0,2,234,72,192,0,0,0,0,7,2009,2.0,4,3,4,3,1,5,1,5,4,8,3,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,213000
1.0,36.0,15523,5,6,1972,1972,0.0,864,864,0,0,864,1,0,1,0,1,5,1,1972.0,1,0,0,0,0,0,0,0,8,2009,1.0,3,3,3,3,3,4,1,5,3,8,2,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,133500
4.0,75.0,45600,6,8,1908,1997,0.0,907,1307,1051,0,2358,0,0,3,0,1,10,1,1908.0,2,486,40,0,0,175,0,0,9,2008,1.5,3,3,3,3,1,1,1,3,3,8,4,1,2,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,240000
7.0,80.0,9600,6,7,1976,1994,360.0,528,1094,761,0,1855,0,0,2,1,1,7,1,1976.0,2,113,100,0,0,0,0,0,8,2007,0.5,4,4,3,3,1,1,1,5,3,8,3,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,187000
9.0,36.0,4435,6,5,2003,2003,170.0,848,848,0,0,848,1,0,1,0,1,3,0,2003.0,2,140,0,0,0,0,0,0,11,2007,1.0,4,3,4,3,3,6,1,5,4,8,0,3,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,131500
9.0,69.0,3196,8,5,2003,2003,40.0,1273,1456,0,0,1456,0,0,2,0,1,7,1,2003.0,2,143,20,0,0,0,0,0,5,2006,1.0,4,3,4,3,4,1,1,5,4,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,215000
6.5,53.0,7128,7,5,1941,1950,0.0,918,918,728,0,1646,0,0,2,0,1,7,2,1941.0,1,0,0,0,0,126,0,0,8,2007,2.25,3,4,3,3,1,3,1,4,3,8,4,1,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,164000
7.0,69.0,12095,6,6,1964,1964,115.0,1127,1445,0,0,1445,0,0,1,1,1,7,1,1964.0,2,180,0,0,0,0,0,0,8,2009,0.5,3,4,3,3,4,3,1,3,3,8,2,2,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,158000
1.0,102.0,17920,5,4,1955,1974,0.0,1763,1779,0,0,1779,1,0,1,1,1,6,1,1955.0,2,0,418,0,0,312,0,0,7,2006,1.0,3,3,3,3,2,5,3,3,3,8,4,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,170000
1.0,69.0,6897,5,8,1962,2010,0.0,1040,1040,0,0,1040,1,0,1,1,1,6,0,1962.0,1,0,104,0,0,0,0,0,4,2010,1.0,3,4,3,3,1,5,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,127000
7.0,69.0,10970,6,6,1978,1978,0.0,940,1026,0,0,1026,1,0,1,0,1,5,0,1981.0,2,0,0,34,0,0,0,0,10,2008,0.5,3,3,4,4,4,6,2,3,3,8,0,1,3,2,3,3,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,147000
5.0,65.0,8125,6,5,1994,1995,0.0,702,702,779,0,1481,0,0,2,1,1,6,1,1994.0,2,0,36,0,0,0,0,0,3,2009,2.0,3,3,4,3,1,1,1,4,3,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,174000
1.0,80.0,10400,7,5,1976,1976,189.0,1090,1370,0,0,1370,0,0,2,0,1,6,1,1976.0,2,0,0,0,0,0,0,0,6,2009,1.0,3,3,4,3,1,1,1,3,3,8,3,2,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,152000
5.0,69.0,11029,6,7,1968,1984,220.0,1054,1512,1142,0,2654,1,0,2,1,1,9,1,1968.0,2,0,65,0,0,222,0,0,8,2006,2.0,3,3,3,3,2,4,1,3,4,8,4,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,250000
4.0,55.0,7642,7,8,1918,1998,0.0,912,912,514,0,1426,0,0,1,1,1,7,1,1925.0,1,0,240,0,0,0,0,0,6,2007,1.5,4,3,3,3,1,1,1,4,4,8,4,1,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,189950
13.0,75.0,11625,5,4,1965,1965,0.0,1039,1039,0,0,1039,1,0,1,1,1,6,0,1965.0,2,0,0,0,0,0,0,0,4,2010,1.0,3,3,3,3,2,4,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,131500
1.0,81.0,9672,6,5,1984,1985,0.0,1040,1097,0,0,1097,0,0,2,0,1,6,0,1986.0,2,0,0,0,0,0,0,0,5,2010,1.0,3,3,4,3,1,6,1,3,3,8,0,1,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,152000
1.0,70.0,7931,5,5,1959,1959,0.0,1148,1148,0,0,1148,1,0,1,0,1,6,0,1959.0,1,0,0,0,0,0,0,0,7,2009,1.0,3,3,3,3,1,4,1,3,3,8,0,1,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,132500
1.0,72.0,8640,7,5,2007,2008,0.0,1372,1372,0,0,1372,0,0,2,0,1,6,0,2008.0,2,0,140,0,0,0,0,0,5,2008,1.0,4,3,5,3,1,1,1,5,4,8,0,3,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,250580
1.0,69.0,8750,5,6,1970,1970,76.0,1002,1002,0,0,1002,1,0,1,0,1,5,0,1973.0,2,0,0,0,0,0,0,0,8,2009,1.0,3,3,3,3,1,4,1,3,3,8,0,1,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,148500
1.0,67.0,10656,8,5,2006,2007,274.0,1638,1646,0,0,1646,0,0,2,0,1,6,1,2007.0,3,192,80,0,0,0,0,0,11,2007,1.0,4,3,4,3,3,1,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,248900
1.0,85.0,6970,4,5,1961,1961,0.0,1040,1120,0,0,1120,1,0,1,1,1,5,0,1961.0,2,168,0,0,0,0,0,400,5,2007,1.0,3,3,3,3,1,5,1,3,2,8,0,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,129000
5.0,69.0,14762,5,6,1948,1950,0.0,0,1547,720,53,2320,0,0,2,0,1,7,1,1979.0,2,120,144,0,0,0,0,0,5,2006,2.0,3,3,0,0,0,0,0,4,3,8,3,1,3,3,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,169000
5.0,80.0,9938,7,5,1993,1994,246.0,1050,1062,887,0,1949,1,0,2,1,1,8,1,1993.0,2,156,90,0,0,0,0,0,6,2010,2.0,4,3,4,3,1,6,1,5,4,8,3,3,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,236000
1.0,60.0,6600,5,5,1962,1962,0.0,894,894,0,0,894,0,0,1,0,1,5,0,1962.0,1,0,0,0,0,0,0,0,8,2009,1.0,3,3,3,3,1,1,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,109500
5.0,70.0,8750,6,5,1998,1998,116.0,804,804,878,0,1682,0,0,2,1,1,7,0,1998.0,2,0,77,0,0,0,0,0,6,2010,2.0,3,3,4,3,1,6,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,200500
1.0,74.0,8892,5,7,1953,1996,0.0,105,910,0,0,910,0,0,1,0,1,5,0,1953.0,2,196,0,150,0,0,0,0,10,2008,1.0,4,3,3,3,3,1,1,4,4,8,0,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,116000
3.0,60.0,12144,5,7,1949,1950,0.0,832,1036,0,232,1268,0,0,1,0,1,6,1,1949.0,1,0,28,0,0,0,0,0,9,2009,1.0,4,3,3,3,1,3,1,4,3,8,4,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,133000
4.0,52.0,5720,5,6,1941,1950,0.0,676,676,455,0,1131,0,0,1,1,1,5,0,1941.0,1,26,0,0,0,0,0,0,8,2009,1.5,3,3,3,3,1,1,1,5,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,66500
5.0,75.0,9000,8,5,2007,2007,0.0,1184,1184,1426,0,2610,0,0,2,1,1,11,1,2007.0,2,208,364,0,0,0,0,0,8,2007,2.0,4,3,4,3,3,6,1,5,5,8,4,3,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,303477
1.0,94.0,25286,4,5,1963,1963,0.0,1064,1040,0,0,1040,1,0,1,0,1,5,0,1963.0,2,0,0,0,0,0,0,0,1,2007,1.0,3,3,3,3,4,5,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,132250
5.0,74.0,8834,9,5,2004,2005,216.0,1462,1462,762,0,2224,1,0,2,1,1,10,1,2004.0,3,184,0,0,0,0,0,0,6,2009,2.0,4,3,5,3,1,6,1,5,5,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,350000
7.5,88.0,11782,5,7,1961,1995,0.0,1109,1155,0,0,1155,1,0,1,0,1,6,0,1987.0,2,192,0,0,0,0,0,400,6,2010,0.0,3,3,3,3,3,5,1,3,4,6,0,1,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,148000
1.0,69.0,7000,5,8,1978,2005,90.0,864,864,0,0,864,1,0,1,0,1,6,0,1978.0,1,0,0,0,0,0,0,0,7,2009,1.0,4,4,3,3,1,5,1,5,3,8,0,1,3,3,3,2,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,136500
1.0,60.0,7024,5,5,2005,2006,0.0,1090,1090,0,0,1090,1,0,1,1,1,5,0,2005.0,2,0,49,0,0,0,0,0,6,2007,1.0,3,3,5,4,1,5,1,4,3,8,0,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,157000
4.0,44.0,13758,7,5,1990,1991,117.0,1156,1187,530,0,1717,0,0,2,1,1,7,1,1990.0,2,168,36,0,0,0,0,0,4,2007,1.5,4,4,4,3,2,2,1,5,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,187500
